"title","taxa_inad_temp","Risco_title_BIN"
"mary needs help",0,"Risk2"
"massage/home",0,"Risk2"
"master bedroom addition",0,"Risk2"
"master's payoff",0,"Risk2"
"mastercard",0,"Risk2"
"mastercardpaydownloan",0,"Risk2"
"masterpiece",0,"Risk2"
"matame",1,"Risk3"
"matt",0,"Risk2"
"matt debt consolidation",0,"Risk2"
"matt's loan",0.5,"Risk3"
"matt's personal",0,"Risk2"
"maui 12",0,"Risk2"
"maui dream",0,"Risk2"
"may 2013",0,"Risk2"
"mazda3 loan",0,"Risk2"
"mba debt consolidation",0,"Risk2"
"mba loan",0,"Risk2"
"mbb",0,"Risk2"
"mc loan",0,"Risk2"
"mc payoff",0,"Risk2"
"mcl",0,"Risk2"
"mcvisa",0,"Risk2"
"me",0.5,"Risk3"
"me debt free",0,"Risk2"
"med expense",0,"Risk2"
"med laon",0,"Risk2"
"med loan",0.5,"Risk3"
"medbills",1,"Risk3"
"medhelp",0,"Risk2"
"medi",0,"Risk2"
"medica loan",0,"Risk2"
"medical",0.156862745098039,"Risk3"
"medical & home expenses",0,"Risk2"
"medical and auto repair bills",0,"Risk2"
"medical and credit card loan",0,"Risk2"
"medical and lawyers",0,"Risk2"
"medical bed",1,"Risk3"
"medical bill",0,"Risk2"
"medical bill and proc",0,"Risk2"
"medical bill consolidation",1,"Risk3"
"medical bill loan",0,"Risk2"
"medical bill woes-responsible & employed",0,"Risk2"
"medical bills",0.214285714285714,"Risk3"
"medical bills and creditcard",0,"Risk2"
"medical bills and debt consolidation",0,"Risk2"
"medical bills and home repair",0,"Risk2"
"medical bills off credit cards",1,"Risk3"
"medical bills, credit cards, home rent",0,"Risk2"
"medical consolation",0,"Risk2"
"medical consolidation",0.5,"Risk3"
"medical debt",0,"Risk2"
"medical debt consolidation",1,"Risk3"
"medical debt loan",0,"Risk2"
"medical debt payoff",1,"Risk3"
"medical debt repayment",0,"Risk2"
"medical dream",0,"Risk2"
"medical emergency",0,"Risk2"
"medical expense",0.666666666666667,"Risk3"
"medical expense consolidation",0,"Risk2"
"medical expense loan",0,"Risk2"
"medical expenses",0.126740449839343,"Risk3"
"medical expenses and debt consolidation",0,"Risk2"
"medical expenses for relative",1,"Risk3"
"medical ext",0,"Risk2"
"medical loan",0.115384615384615,"Risk3"
"medical need",0,"Risk2"
"medical needs",0,"Risk2"
"medical notes",0,"Risk2"
"medical pay",1,"Risk3"
"medical payments",0,"Risk2"
"medical payoff",0,"Risk2"
"medical professional seeking to consolidate high interest debt & student loans",0,"Risk2"
"medical school relocation",0,"Risk2"
"medical+down pmt for daughter's use car",1,"Risk3"
"medical, funeral and cc consolidation",0,"Risk2"
"medical/debt consolidation",0,"Risk2"
"medical/dental",0,"Risk2"
"medical/dental bills",1,"Risk3"
"medical/funeral expense",0,"Risk2"
"medical/payday loan vicious circle!",0,"Risk2"
"medicals bills",1,"Risk3"
"medloan1",1,"Risk3"
"mega big power",0,"Risk2"
"mel's financial success loan",0,"Risk2"
"mel's loan",1,"Risk3"
"melt my plastic",0,"Risk2"
"merging two small credit cards",1,"Risk3"
"merry christmas",0,"Risk2"
"metal shop",0,"Risk2"
"mfd loan",0,"Risk2"
"mg home improvement",0,"Risk2"
"mh fixer",0,"Risk2"
"mia",0,"Risk2"
"miami",1,"Risk3"
"michael's consolidation",0,"Risk2"
"michigan bound",1,"Risk3"
"mid-century modern pool",0,"Risk2"
"midwives",0,"Risk2"
"mikes loan",0,"Risk2"
"military leave:  pension buyback",0,"Risk2"
"mind peace",0,"Risk2"
"mindimum loan",0,"Risk2"
"mine",0.2,"Risk3"
"mini bailout",0,"Risk2"
"mini home improvements",0,"Risk2"
"minimize",0,"Risk2"
"minimun debt",0,"Risk2"
"ministerial sabbatical, book tour, works",1,"Risk3"
"mint consolidation",0,"Risk2"
"miracle loan",0,"Risk2"
"miracle time",0,"Risk2"
"misc loan",0,"Risk2"
"misc. loan",0,"Risk2"
"miscellaneous",0,"Risk2"
"miscellaneous balance consolidation",0,"Risk2"
"miscellaneous bills",0,"Risk2"
"mj4",0,"Risk2"
"mnfrd_01",1,"Risk3"
"mobil home",0,"Risk2"
"mom's college",0,"Risk2"
"money",0.3,"Risk3"
"money for auto upgrades",0,"Risk2"
"money for down payment on wedding venue",0,"Risk2"
"money for drilling a freshwater well",1,"Risk3"
"money for school",0,"Risk2"
"money forsuccess",0,"Risk2"
"money freedom",0,"Risk2"
"money guaranteed",0,"Risk2"
"money in the bank",1,"Risk3"
"money loan",0,"Risk2"
"money makeover",0,"Risk2"
"money money money! consolidation time",1,"Risk3"
"money needed to consolidate school debt",0,"Risk2"
"money quest",0,"Risk2"
"money saver",0,"Risk2"
"money saving",0,"Risk2"
"money talks",0,"Risk2"
"money to cover bills",0,"Risk2"
"money$$",0,"Risk2"
"money123",0,"Risk2"
"money4me",1,"Risk3"
"moneyloan",0,"Risk2"
"moneymoney",0,"Risk2"
"moneysaver",0,"Risk2"
"monte ss",0,"Risk2"
"montes loan",0,"Risk2"
"monthly loan",0,"Risk2"
"more business expansion",0,"Risk2"
"more cash flow, one easy payment",0,"Risk2"
"more debt",0,"Risk2"
"more for less loan",0,"Risk2"
"more lower  rate",0,"Risk2"
"mortgage",0,"Risk2"
"mortgage difference",0,"Risk2"
"mortgage escrow",0,"Risk2"
"mortgage payoff/moving",0,"Risk2"
"mortgage refinance upfront payment",0,"Risk2"
"mother",0,"Risk2"
"mothers home repair",0,"Risk2"
"motivated to pay off debt balances",0,"Risk2"
"motivation",0,"Risk2"
"motocycle",0,"Risk2"
"motor",0,"Risk2"
"motor build",0,"Risk2"
"motor cycle loan",0,"Risk2"
"motor home",1,"Risk3"
"motor loan",0,"Risk2"
"motorbike",0,"Risk2"
"motorcycle",0,"Risk2"
"motorcycle classic kawasaki",1,"Risk3"
"motorcycle loan",0,"Risk2"
"motorcycle loan for commuting",0,"Risk2"
"motorcycle purchase",0,"Risk2"
"motorcycle purchase loan",0,"Risk2"
"motorcycle refinance loan",0,"Risk2"
"motorcycle trike",0,"Risk2"
"motorcyle purchase",1,"Risk3"
"motorcyles",0,"Risk2"
"mountain",1,"Risk3"
"mountain climb",0,"Risk2"
"move",0.333333333333333,"Risk3"
"move and consolidate",0,"Risk2"
"move forward",0,"Risk2"
"move me forward",0,"Risk2"
"move on loan",0,"Risk2"
"move on up",0,"Risk2"
"move parents",0,"Risk2"
"moved to california",1,"Risk3"
"movement",0,"Risk2"
"movetobedebtfree",0,"Risk2"
"moving",0.222222222222222,"Risk3"
"moving & taxes",0,"Risk2"
"moving - on",0,"Risk2"
"moving 2010",0,"Risk2"
"moving 401k loan",0,"Risk2"
"moving along...",0,"Risk2"
"moving and credit card payement",0,"Risk2"
"moving and credit card reduction loan",0,"Risk2"
"moving and living",0,"Risk2"
"moving and relocation",0.15210355987055,"Risk3"
"moving appliances",0,"Risk2"
"moving card debt to my account",0,"Risk2"
"moving coast to coast",0,"Risk2"
"moving cost",0,"Risk2"
"moving debt",1,"Risk3"
"moving debt payoff",0,"Risk2"
"moving expense",0,"Risk2"
"moving expense loan",0,"Risk2"
"moving expenses",0.111111111111111,"Risk3"
"moving expenses april 2012",0,"Risk2"
"moving expenses, hotel, truck, movers",0,"Risk2"
"moving expenses/deposit",0,"Risk2"
"moving for better job and consol. debt",0,"Risk2"
"moving for postdoctorate at nih",0,"Risk2"
"moving forward",0,"Risk2"
"moving from atlanta fund",0,"Risk2"
"moving into a new home!",1,"Risk3"
"moving lending club loan",0,"Risk2"
"moving loan",0.238095238095238,"Risk3"
"moving lon",0,"Risk2"
"moving on",0.5,"Risk3"
"moving on....",0,"Risk2"
"moving out",0,"Risk2"
"moving past college decisions",0,"Risk2"
"moving to cambridge for school",0,"Risk2"
"moving to clarksville",0,"Risk2"
"moving to delaware",0,"Risk2"
"moving to florida",0,"Risk2"
"moving to new place",0,"Risk2"
"moving to nyc",0,"Risk2"
"moving to sac",0,"Risk2"
"moving to start new job",0,"Risk2"
"moving to texas",1,"Risk3"
"moving to the future",0,"Risk2"
"moving to virginia",1,"Risk3"
"moving!",1,"Risk3"
"moving-on-up",0,"Risk2"
"moving/debt consolidation 2011",0,"Risk2"
"moving/security deposit",0,"Risk2"
"movingexpensecc",0,"Risk2"
"movingforward",1,"Risk3"
"movingloan",0,"Risk2"
"movinon",1,"Risk3"
"mrc loan",0,"Risk2"
"much needed",1,"Risk3"
"much needed debt consolidation",0,"Risk2"
"much needed help",0,"Risk2"
"much needed loan",0,"Risk2"
"muchneededlosn",0,"Risk2"
"multi-family building construction",0,"Risk2"
"multiple credit card consolidation",0,"Risk2"
"multipurposefunds",0,"Risk2"
"murray loan",0,"Risk2"
"muscle car",0,"Risk2"
"music loan",0,"Risk2"
"music marketing company",0,"Risk2"
"music production loan",1,"Risk3"
"musicguitar",1,"Risk3"
"mustang",0,"Risk2"
"mutual benefit",0,"Risk2"
"my  loan",0,"Risk2"
"my 2012 loan",0,"Risk2"
"my 2013 loan",0,"Risk2"
"my 2nd loan",0,"Risk2"
"my 3 year plan",0,"Risk2"
"my attorney fees loan",1,"Risk3"
"my auto loan",0,"Risk2"
"my bad debt",0,"Risk2"
"my band's new album",0,"Risk2"
"my best life",0,"Risk2"
"my better home",0,"Risk2"
"my bike loan",0,"Risk2"
"my bills",0,"Risk2"
"my bills paid",0,"Risk2"
"my biz loan",1,"Risk3"
"my business loan",1,"Risk3"
"my car loan",0,"Risk2"
"my card",0,"Risk2"
"my cards",0.5,"Risk3"
"my cc consolidation loan",0,"Risk2"
"my cc loan",0,"Risk2"
"my comfort loan",1,"Risk3"
"my consolidaition lon",0,"Risk2"
"my consolidate",0,"Risk2"
"my consolidated debt loan",0,"Risk2"
"my consolidation",0,"Risk2"
"my consolidation loan",0,"Risk2"
"my consolidation plan",0,"Risk2"
"my core loan",0,"Risk2"
"my credit card debt freedom loan",0,"Risk2"
"my credit card freedom loan",0,"Risk2"
"my credit card payoff loan.",0,"Risk2"
"my credit card refinance",0,"Risk2"
"my credit consolidation",0,"Risk2"
"my credit loan",0,"Risk2"
"my creditcard interest rate is sky high",0,"Risk2"
"my creditcards",1,"Risk3"
"my daughter's wedding",0,"Risk2"
"my debt",0,"Risk2"
"my debt & wedding",0,"Risk2"
"my debt be gone",1,"Risk3"
"my debt consolidation",0.181818181818182,"Risk3"
"my debt consolidation loan",0.222222222222222,"Risk3"
"my debt consolodation",0,"Risk2"
"my debt fix",0,"Risk2"
"my debt free loan",0,"Risk2"
"my debt loan",0,"Risk2"
"my debt payoff",0,"Risk2"
"my debts",0,"Risk2"
"my dream",0.5,"Risk3"
"my dream car",1,"Risk3"
"my dream car - 1968 corvette convertible",1,"Risk3"
"my dream home",0,"Risk2"
"my educational future is counting on it!",0,"Risk2"
"my family",0,"Risk2"
"my first apt",0,"Risk2"
"my first debt loan",0,"Risk2"
"my first home",0.5,"Risk3"
"my first home down payment",0,"Risk2"
"my first lending club loan",0,"Risk2"
"my first loan",0,"Risk2"
"my freedom loan",1,"Risk3"
"my fresh start",0,"Risk2"
"my friends",0,"Risk2"
"my fund",0,"Risk2"
"my future",0.6,"Risk3"
"my future!",0,"Risk2"
"my get out of credit card debt loan!",0,"Risk2"
"my get out of debt loan",0.5,"Risk3"
"my great loan",0,"Risk2"
"my happiness is being with my kids",0,"Risk2"
"my help",0,"Risk2"
"my home down payment loan",0,"Risk2"
"my home imp loan",0,"Risk2"
"my home improvement",1,"Risk3"
"my home improvement loan",0,"Risk2"
"my home improvements",0,"Risk2"
"my home lending club loan 1",0,"Risk2"
"my home loan",0,"Risk2"
"my hope, my future, my life",0,"Risk2"
"my house",0.333333333333333,"Risk3"
"my instant loan",0,"Risk2"
"my last loan",0,"Risk2"
"my learning sailboat",0,"Risk2"
"my lending club loan",0,"Risk2"
"my lending club loan 1",0,"Risk2"
"my little helper",0,"Risk2"
"my loan",0.203389830508475,"Risk3"
"my loan 1",0,"Risk2"
"my loan to pay bills",0,"Risk2"
"my loan!!!",0,"Risk2"
"my mind",1,"Risk3"
"my mississippi home",0,"Risk2"
"my money",0,"Risk2"
"my money to pay for freedom",1,"Risk3"
"my new bathroom",0,"Risk2"
"my new loan",0.5,"Risk3"
"my new start loan",0,"Risk2"
"my paradise",1,"Risk3"
"my pay off",0.5,"Risk3"
"my pay off loan",0,"Risk2"
"my pay off's",0,"Risk2"
"my payoff",0,"Risk2"
"my personal loan",0,"Risk2"
"my personal loan 2012",0,"Risk2"
"my personal tax loan",0,"Risk2"
"my place",0,"Risk2"
"my plan to thrive",0,"Risk2"
"my private loan",0,"Risk2"
"my project",0,"Risk2"
"my refi loan",0,"Risk2"
"my restriction",0,"Risk2"
"my salvation",0.5,"Risk3"
"my saving grace",0,"Risk2"
"my savior",1,"Risk3"
"my second lending club loan.",1,"Risk3"
"my strategy",0,"Risk2"
"my student loan",0,"Risk2"
"my sweet home",0,"Risk2"
"my toyota",0,"Risk2"
"my travel loan",0,"Risk2"
"my unique plan",1,"Risk3"
"my vacation",0,"Risk2"
"my vision",0,"Risk2"
"my way forward",0,"Risk2"
"my way out",0,"Risk2"
"my wedding loan i promise to pay back",0,"Risk2"
"my wish",0,"Risk2"
"my year 2010",0,"Risk2"
"my1stloan",0,"Risk2"
"my_lc_loan",0,"Risk2"
"my_loan",1,"Risk3"
"mybikeloan",0,"Risk2"
"mycardloan",0,"Risk2"
"myccpayoff",1,"Risk3"
"myccrefi",0,"Risk2"
"mydebt",0,"Risk2"
"mydebtconsolidation",0,"Risk2"
"mydebtreduction",0,"Risk2"
"myfirstloan",0,"Risk2"
"myfreedomfromdebt",0,"Risk2"
"myfuture",1,"Risk3"
"mygetoutofdebtloan",0,"Risk2"
"mygoal",0,"Risk2"
"myhelp",0,"Risk2"
"myhero",1,"Risk3"
"myhome",1,"Risk3"
"mylcloan",0,"Risk2"
"myloan",0.35,"Risk3"
"myloan1",1,"Risk3"
"myloand",0,"Risk2"
"myloanhelp",1,"Risk3"
"myloanpersonal",1,"Risk3"
"mymedical",0,"Risk2"
"mymoneyloan",1,"Risk3"
"myne",0,"Risk2"
"mynewloan",0,"Risk2"
"myout",0,"Risk2"
"mypayoff 2011",0,"Risk2"
"mypayoffloan",0,"Risk2"
"mypersloan",0,"Risk2"
"myrefinance",1,"Risk3"
"myreleif",0,"Risk2"
"myroad2freedom",0,"Risk2"
"myself",0,"Risk2"
"mysolution",0,"Risk2"
"mywayout",0,"Risk2"
"natgas hookup, epanel upg, lvg rm",0,"Risk2"
"natural bridge purchase",0,"Risk2"
"natural health",0,"Risk2"
"nautical",0,"Risk2"
"nb debt consolidation",0,"Risk2"
"ndj's multi-purpose loan",0,"Risk2"
"necessary money",0,"Risk2"
"necessity loan",1,"Risk3"
"need",0,"Risk2"
"need a debt consolidation loan",0,"Risk2"
"need a little help",1,"Risk3"
"need a little kick in the butt",0,"Risk2"
"need a loan fast for my family",0,"Risk2"
"need a loan to cover vacation and o. exp",0,"Risk2"
"need a vacation",0,"Risk2"
"need assistance",1,"Risk3"
"need assistance consolidating debt",0,"Risk2"
"need cash",0,"Risk2"
"need doors and paint",0,"Risk2"
"need funding for start up consulting biz",0,"Risk2"
"need help",0.5,"Risk3"
"need help being able to take cpa exam",0,"Risk2"
"need help getting golf cart for camping",0,"Risk2"
"need help paying for my wedding",0,"Risk2"
"need loan for kitchen",1,"Risk3"
"need loan for wife's masters course",0,"Risk2"
"need loan to fix up house",0,"Risk2"
"need lower interest and payments",0,"Risk2"
"need money",0,"Risk2"
"need money to clear up past due debt",1,"Risk3"
"need money to consolidate debt",0,"Risk2"
"need new gutters",0,"Risk2"
"need some walls...",0,"Risk2"
"need to breathe",0,"Risk2"
"need to buy a home",1,"Risk3"
"need to change car",0,"Risk2"
"need to consolidate cards into one pmt",0,"Risk2"
"need to consolidate debt, save interest!",0,"Risk2"
"need to help mom",1,"Risk3"
"need to pay for our wedding",0,"Risk2"
"need to pay high rate credit cards",0,"Risk2"
"need to pay off debt",1,"Risk3"
"need to pay off higher interest rates",1,"Risk3"
"need to pay off the rip off mega banks",0,"Risk2"
"need to remodel my beauty store",1,"Risk3"
"need to save money on interest",0,"Risk2"
"need wedding money",0,"Risk2"
"needed",0,"Risk2"
"needed change",1,"Risk3"
"needed updates",0,"Risk2"
"needfordentalworknow",0,"Risk2"
"negative equity",0,"Risk2"
"negative equity payoff",0,"Risk2"
"networth",1,"Risk3"
"never had a chargeoff or collection",0,"Risk2"
"never late pymt debt consolidation loan",0,"Risk2"
"never missed a payment",1,"Risk3"
"nevermissedapayment1",0,"Risk2"
"new",0,"Risk2"
"new addition",0,"Risk2"
"new apartment",0,"Risk2"
"new barn foundation",0,"Risk2"
"new bathroom",0,"Risk2"
"new bathroom and kitchen",0,"Risk2"
"new begining",0,"Risk2"
"new beginings",0,"Risk2"
"new beginning",0.2,"Risk3"
"new beginning - brighter future",0,"Risk2"
"new beginning-out of debt starting 2010",0,"Risk2"
"new beginnings",0.125,"Risk3"
"new beginnings loan",0,"Risk2"
"new bike",0.5,"Risk3"
"new boat",0,"Risk2"
"new business",0.333333333333333,"Risk3"
"new business endeavor start up cost",0,"Risk2"
"new california attorney wants 2 lower interest rate on high interest credit card",0,"Risk2"
"new card",0,"Risk2"
"new chapter",0,"Risk2"
"new computer",0,"Risk2"
"new computer build",0,"Risk2"
"new construction pool",0,"Risk2"
"new day",0,"Risk2"
"new day loan",0,"Risk2"
"new debt plan",0,"Risk2"
"new deck and garage roof on house",0,"Risk2"
"new den",0,"Risk2"
"new direction",0,"Risk2"
"new doors",0,"Risk2"
"new driveway and drain line",0,"Risk2"
"new driveway and sidewalks",1,"Risk3"
"new equipment",1,"Risk3"
"new floor",0,"Risk2"
"new furniture and home building",0,"Risk2"
"new garage",0,"Risk2"
"new goal",0,"Risk2"
"new gutters",1,"Risk3"
"new home",0.333333333333333,"Risk3"
"new home fix up/consolidate bills",0,"Risk2"
"new home purchase",0,"Risk2"
"new home relocation",0,"Risk2"
"new hope",0,"Risk2"
"new hope loan",0,"Risk2"
"new hvac unit",0,"Risk2"
"new imac for work",0,"Risk2"
"new job - time to consolidate debt!",0,"Risk2"
"new job expenditures adjustment",0,"Risk2"
"new job in california",0,"Risk2"
"new journey",0,"Risk2"
"new kitchen",0,"Risk2"
"new kitchen and bath",0,"Risk2"
"new kitchen loan",0,"Risk2"
"new leaf debt consolidation",0,"Risk2"
"new life",0.333333333333333,"Risk3"
"new life loan",0,"Risk2"
"new liner",0,"Risk2"
"new living space - home values rising",0,"Risk2"
"new loan",0.142857142857143,"Risk3"
"new loan app",0,"Risk2"
"new look, new life",0,"Risk2"
"new mail business",1,"Risk3"
"new motorcycle",0,"Risk2"
"new one",0,"Risk2"
"new patio",0,"Risk2"
"new place loan",0,"Risk2"
"new place, no furniture!",0,"Risk2"
"new porch and bathrooms",0,"Risk2"
"new prospects loan",1,"Risk3"
"new purchase",0,"Risk2"
"new roof",0.2,"Risk3"
"new roof & medical bills",1,"Risk3"
"new roof for our home",0,"Risk2"
"new roof loan",0,"Risk2"
"new roof needed asap",0,"Risk2"
"new roof on house",1,"Risk3"
"new roofing and debt consolidation",0,"Risk2"
"new room",0.5,"Risk3"
"new smile in 2012",0,"Risk2"
"new starrt",0,"Risk2"
"new start",0.214285714285714,"Risk3"
"new start - debt consolidation",0,"Risk2"
"new start debt consolidation",0,"Risk2"
"new start for 2012",0,"Risk2"
"new start loan",0,"Risk2"
"new transmission",0,"Risk2"
"new vehicle for reliable borrower",0,"Risk2"
"new water heater etc.",0,"Risk2"
"new whole house a/c",0,"Risk2"
"new windows",0,"Risk2"
"new windows 2010",0,"Risk2"
"new windows for our home",0,"Risk2"
"new year 20",0,"Risk2"
"new year better credit",0,"Risk2"
"new year's consolidation loan",0,"Risk2"
"new year, new start",0,"Risk2"
"new year-striving for zero debt",0,"Risk2"
"new year...no debt!",1,"Risk3"
"new years life",0,"Risk2"
"new years loan",0,"Risk2"
"newdeck",0,"Risk2"
"newlife",0,"Risk2"
"newlifeplan",0,"Risk2"
"newmoney",0,"Risk2"
"newopportunity",1,"Risk3"
"newpool",0,"Risk2"
"newroof/loan",0,"Risk2"
"newstart",0.2,"Risk3"
"newstart loan",0,"Risk2"
"next big step",0,"Risk2"
"next card to pay off",0,"Risk2"
"next door",0,"Risk2"
"next level",0,"Risk2"
"next step",0,"Risk2"
"nextstep",0,"Risk2"
"nice",0,"Risk2"
"nice and expensive",0,"Risk2"
"nick's car loan",0,"Risk2"
"nicole's consolidation loan",1,"Risk3"
"njc loan",0,"Risk2"
"no",0,"Risk2"
"no credit card bills",0,"Risk2"
"no credit card debt",0,"Risk2"
"no credit cards",0.666666666666667,"Risk3"
"no debt",0.5,"Risk3"
"no debt better future",0,"Risk2"
"no debt plan",0,"Risk2"
"no debt..",0,"Risk2"
"no late payments here",1,"Risk3"
"no more bills",0,"Risk2"
"no more card debt!",0,"Risk2"
"no more cards",0,"Risk2"
"no more cc",0,"Risk2"
"no more cc debt",0,"Risk2"
"no more cc interest",0,"Risk2"
"no more ccs",0,"Risk2"
"no more cedit card payments!",0,"Risk2"
"no more citi card",0,"Risk2"
"no more credit",1,"Risk3"
"no more credit card",0,"Risk2"
"no more credit card bills!",0,"Risk2"
"no more credit card debt",0,"Risk2"
"no more credit card debt ever",0,"Risk2"
"no more credit card debt!",0,"Risk2"
"no more credit cards",0,"Risk2"
"no more credit cards!",0,"Risk2"
"no more credit cards! learned my lesson!",0,"Risk2"
"no more credit cards, a lot less debt.",0,"Risk2"
"no more debt",0.125,"Risk3"
"no more debt!",0,"Risk2"
"no more debt!!",0,"Risk2"
"no more debt!!!",0,"Risk2"
"no more debt.",1,"Risk3"
"no more debts",0,"Risk2"
"no more dirt",0,"Risk2"
"no more high credit card rates!",0,"Risk2"
"no more high interest cards - end debt",0,"Risk2"
"no more high interest cc's",0,"Risk2"
"no more high interest credit cards",0,"Risk2"
"no more high interest rates",0,"Risk2"
"no more holiday debt",0,"Risk2"
"no more medical bills!!!",0,"Risk2"
"no more outrageous rates",0,"Risk2"
"no more stress",1,"Risk3"
"no more worries",0,"Risk2"
"no risk debt consolidation loan",0,"Risk2"
"no risk here!",0,"Risk2"
