"x1","home_is_rent","grade","risco_zip_code_bin","default","dti_disc","installment_disc","last_fico_range_high_disc","loan_amnt_disc","mo_sin_old_rev_tl_op_disc","annual_inc_disc","fico_range_low_disc"
14342,"no","C","Risk1","no","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
10994,"no","A","Risk1","no","[0,12]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(685,705]"
42296,"no","E","Risk1","no","[0,12]","(266,384]","(734,850]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
144766,"no","D","Risk1","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(670,685]"
181520,"yes","C","Risk2","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","(9e+04,7.5e+06]","(685,705]"
108431,"no","B","Risk2","no","(17.6,23.8]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
43780,"no","A","Risk1","no","(12,17.6]","(266,384]","(689,734]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(670,685]"
66374,"no","A","Risk1","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(685,705]"
205116,"no","B","Risk3","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
183314,"no","D","Risk3","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
195194,"no","E","Risk3","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
164029,"yes","C","Risk3","no","(17.6,23.8]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
229042,"no","E","Risk1","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
82564,"yes","C","Risk3","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
109473,"no","C","Risk2","no","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
64573,"yes","C","Risk3","yes","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
6516,"no","B","Risk1","no","(23.8,40]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
71562,"no","A","Risk1","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
73669,"yes","F","Risk2","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
149656,"yes","D","Risk2","yes","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
197872,"no","C","Risk3","no","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
198525,"yes","C","Risk1","yes","(12,17.6]","(266,384]","[0,624]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
160791,"no","C","Risk3","no","[0,12]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(685,705]"
120491,"no","C","Risk2","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
132541,"no","C","Risk1","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
226212,"no","B","Risk2","no","[0,12]","(384,579]","(624,689]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
167804,"yes","A","Risk2","no","[0,12]","(266,384]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
136112,"no","C","Risk1","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
83531,"yes","B","Risk2","no","[0,12]","(266,384]","(734,850]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","(705,845]"
161197,"no","C","Risk1","yes","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(685,705]"
124921,"no","C","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
173479,"no","B","Risk2","no","[0,12]","(384,579]","(689,734]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
118038,"no","E","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
171464,"no","B","Risk1","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
18085,"no","B","Risk1","no","(17.6,23.8]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(705,845]"
209025,"yes","C","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
40488,"yes","A","Risk3","no","(23.8,40]","(266,384]","(689,734]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
149211,"yes","D","Risk2","no","(23.8,40]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
156058,"no","C","Risk3","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
204838,"no","A","Risk1","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(670,685]"
66113,"no","C","Risk2","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
128882,"yes","C","Risk3","no","[0,12]","(266,384]","(689,734]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
154965,"no","D","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
96654,"no","B","Risk1","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
221132,"no","C","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
3191,"no","C","Risk2","no","(12,17.6]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
203256,"yes","B","Risk1","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
104637,"no","F","Risk2","no","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
209484,"no","D","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
81534,"yes","F","Risk2","yes","(23.8,40]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
188657,"no","D","Risk3","yes","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
7869,"no","A","Risk3","no","(12,17.6]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
132229,"no","C","Risk2","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
169929,"yes","C","Risk2","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
41276,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
93486,"no","A","Risk2","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
219724,"no","A","Risk2","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
200965,"no","B","Risk3","no","(23.8,40]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
66705,"no","A","Risk2","no","(12,17.6]","(266,384]","(689,734]","(1e+04,1.76e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
101903,"no","F","Risk2","yes","(12,17.6]","(384,579]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
197286,"yes","B","Risk2","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(705,845]"
71700,"no","B","Risk1","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
168617,"yes","C","Risk1","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
10048,"yes","E","Risk1","no","(12,17.6]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
26208,"yes","A","Risk2","no","(23.8,40]","(384,579]","(689,734]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
10872,"yes","C","Risk1","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
220057,"no","A","Risk1","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
152049,"yes","C","Risk2","no","(12,17.6]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
169931,"no","C","Risk1","yes","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(685,705]"
19439,"yes","B","Risk1","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","[660,670]"
33101,"yes","C","Risk2","yes","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(9e+04,7.5e+06]","(670,685]"
3471,"yes","A","Risk2","no","(12,17.6]","(384,579]","(689,734]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
66827,"yes","A","Risk1","no","[0,12]","(266,384]","(624,689]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
177576,"no","D","Risk1","no","(17.6,23.8]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
130667,"no","C","Risk2","yes","(12,17.6]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(705,845]"
49350,"no","B","Risk3","yes","(12,17.6]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","(9e+04,7.5e+06]","(685,705]"
193881,"no","C","Risk3","yes","(17.6,23.8]","(384,579]","[0,624]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
206316,"no","F","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
176248,"no","E","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
179140,"no","A","Risk2","no","[0,12]","(266,384]","(624,689]","[1e+03,1e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
133765,"yes","E","Risk2","yes","(17.6,23.8]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
136011,"yes","B","Risk2","no","(12,17.6]","[23.4,266]","[0,624]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
189668,"yes","B","Risk1","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(705,845]"
180243,"no","B","Risk3","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","(6.5e+04,9e+04]","(670,685]"
123493,"no","B","Risk1","no","(23.8,40]","(384,579]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
5880,"no","B","Risk2","no","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
232456,"no","B","Risk1","no","[0,12]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(670,685]"
111581,"no","C","Risk2","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(685,705]"
233514,"no","C","Risk1","yes","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
8772,"yes","B","Risk1","no","(17.6,23.8]","(384,579]","(689,734]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
214722,"yes","B","Risk2","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
81539,"no","B","Risk2","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(685,705]"
87091,"no","D","Risk1","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
31607,"no","F","Risk1","no","(17.6,23.8]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(670,685]"
11605,"no","C","Risk2","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","[3e+03,4.54e+04]","(670,685]"
233389,"yes","A","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","(705,845]"
147228,"yes","C","Risk1","no","(23.8,40]","(384,579]","(624,689]","(1.76e+04,3.5e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
71686,"yes","A","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
223222,"yes","E","Risk1","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
53569,"yes","C","Risk2","no","(23.8,40]","(266,384]","(734,850]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
37280,"yes","C","Risk3","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
181553,"no","B","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","[660,670]"
39087,"no","B","Risk3","no","[0,12]","(266,384]","(689,734]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
181448,"yes","C","Risk2","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
162379,"no","C","Risk2","no","(12,17.6]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(685,705]"
8271,"yes","A","Risk3","no","(23.8,40]","(266,384]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
126456,"no","A","Risk1","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
61298,"no","A","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
110176,"yes","C","Risk3","no","(12,17.6]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
102728,"yes","C","Risk1","no","(17.6,23.8]","(384,579]","(689,734]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(685,705]"
231881,"yes","D","Risk2","no","(12,17.6]","(266,384]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","[660,670]"
117771,"no","B","Risk2","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","(120,168]","(9e+04,7.5e+06]","[660,670]"
80868,"yes","B","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
203546,"yes","C","Risk1","no","(17.6,23.8]","(266,384]","(689,734]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(670,685]"
144461,"yes","C","Risk2","no","(12,17.6]","[23.4,266]","(734,850]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
229759,"yes","B","Risk3","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","(685,705]"
130663,"yes","B","Risk2","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","[660,670]"
47123,"no","C","Risk3","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
13843,"yes","C","Risk2","no","(12,17.6]","[23.4,266]","(624,689]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
217483,"yes","A","Risk1","no","(17.6,23.8]","(266,384]","(734,850]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","(685,705]"
120252,"no","B","Risk3","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
9338,"no","D","Risk2","no","(17.6,23.8]","(579,1.41e+03]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
127695,"no","A","Risk1","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(705,845]"
50408,"no","E","Risk3","no","(23.8,40]","(266,384]","(734,850]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(705,845]"
90501,"yes","D","Risk1","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
62150,"no","D","Risk2","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
131885,"no","C","Risk3","yes","[0,12]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(6.5e+04,9e+04]","(705,845]"
28949,"yes","E","Risk3","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(120,168]","[3e+03,4.54e+04]","(670,685]"
205625,"no","B","Risk1","no","(12,17.6]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(6.5e+04,9e+04]","(685,705]"
160545,"yes","D","Risk2","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","[660,670]"
213976,"yes","B","Risk1","no","(23.8,40]","(266,384]","(734,850]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(670,685]"
34680,"no","F","Risk3","yes","(23.8,40]","(384,579]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
95996,"yes","C","Risk3","no","[0,12]","[23.4,266]","(734,850]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
77752,"no","A","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
234708,"no","C","Risk3","yes","(12,17.6]","(266,384]","[0,624]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
107352,"yes","B","Risk1","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(670,685]"
85828,"no","B","Risk2","no","(12,17.6]","(579,1.41e+03]","(624,689]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(670,685]"
121538,"no","C","Risk3","yes","(23.8,40]","[23.4,266]","(624,689]","(1e+04,1.76e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
86032,"yes","B","Risk2","no","(17.6,23.8]","(266,384]","(734,850]","(1e+04,1.76e+04]","(168,234]","(4.54e+04,6.5e+04]","(685,705]"
174817,"yes","C","Risk3","no","(23.8,40]","(266,384]","(624,689]","[1e+03,1e+04]","[3,120]","(4.54e+04,6.5e+04]","[660,670]"
184924,"yes","B","Risk3","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(120,168]","(4.54e+04,6.5e+04]","(685,705]"
95138,"yes","D","Risk1","no","(23.8,40]","(266,384]","(689,734]","(1e+04,1.76e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
16652,"no","D","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","[660,670]"
46702,"yes","C","Risk3","no","[0,12]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
122897,"yes","B","Risk1","no","(23.8,40]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","[3,120]","(4.54e+04,6.5e+04]","(685,705]"
120544,"no","C","Risk2","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(168,234]","(9e+04,7.5e+06]","(705,845]"
206811,"yes","B","Risk2","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(705,845]"
55297,"no","D","Risk2","yes","(12,17.6]","(266,384]","[0,624]","(1e+04,1.76e+04]","[3,120]","(6.5e+04,9e+04]","(685,705]"
24918,"no","B","Risk3","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
4222,"no","B","Risk2","no","(23.8,40]","(266,384]","(734,850]","(1e+04,1.76e+04]","(168,234]","[3e+03,4.54e+04]","(705,845]"
105362,"no","D","Risk3","no","(23.8,40]","(384,579]","[0,624]","(1e+04,1.76e+04]","[3,120]","(4.54e+04,6.5e+04]","(670,685]"
33773,"no","A","Risk1","no","(17.6,23.8]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
63042,"yes","C","Risk1","no","(23.8,40]","[23.4,266]","(689,734]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
114300,"yes","D","Risk2","yes","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
122330,"yes","B","Risk2","no","[0,12]","[23.4,266]","(624,689]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
232639,"yes","A","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
226008,"yes","C","Risk3","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","[660,670]"
46947,"no","C","Risk2","no","(17.6,23.8]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(4.54e+04,6.5e+04]","(705,845]"
113224,"no","A","Risk1","no","(17.6,23.8]","[23.4,266]","(689,734]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(685,705]"
164557,"no","B","Risk2","no","(23.8,40]","(266,384]","(689,734]","[1e+03,1e+04]","(234,842]","(9e+04,7.5e+06]","(685,705]"
52852,"no","A","Risk2","no","(17.6,23.8]","(266,384]","(734,850]","[1e+03,1e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
166717,"no","B","Risk1","no","(17.6,23.8]","(266,384]","(624,689]","(1e+04,1.76e+04]","(234,842]","(6.5e+04,9e+04]","(705,845]"
33127,"no","D","Risk2","yes","(17.6,23.8]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","(120,168]","(4.54e+04,6.5e+04]","(705,845]"
230935,"no","B","Risk3","no","[0,12]","(384,579]","(689,734]","(1e+04,1.76e+04]","(234,842]","(6.5e+04,9e+04]","[660,670]"
16959,"no","B","Risk1","no","(12,17.6]","(384,579]","(689,734]","(1.76e+04,3.5e+04]","(168,234]","(4.54e+04,6.5e+04]","(705,845]"
211918,"no","A","Risk1","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
175777,"no","C","Risk1","no","(23.8,40]","[23.4,266]","(624,689]","[1e+03,1e+04]","[3,120]","[3e+03,4.54e+04]","(670,685]"
118097,"no","D","Risk2","no","(23.8,40]","(384,579]","(624,689]","(1e+04,1.76e+04]","(234,842]","(4.54e+04,6.5e+04]","[660,670]"
168207,"yes","E","Risk2","yes","(23.8,40]","(579,1.41e+03]","[0,624]","(1.76e+04,3.5e+04]","[3,120]","(9e+04,7.5e+06]","[660,670]"
44224,"yes","C","Risk1","no","(23.8,40]","(579,1.41e+03]","[0,624]","(1e+04,1.76e+04]","(234,842]","[3e+03,4.54e+04]","(685,705]"
135522,"no","C","Risk2","yes","(17.6,23.8]","(266,384]","(624,689]","[1e+03,1e+04]","(168,234]","[3e+03,4.54e+04]","(685,705]"
125527,"yes","E","Risk2","no","(23.8,40]","(579,1.41e+03]","(689,734]","(1.76e+04,3.5e+04]","(234,842]","(6.5e+04,9e+04]","(685,705]"
129738,"no","B","Risk3","no","(23.8,40]","(384,579]","(734,850]","(1e+04,1.76e+04]","(168,234]","(6.5e+04,9e+04]","(705,845]"
212095,"yes","C","Risk3","no","[0,12]","[23.4,266]","[0,624]","[1e+03,1e+04]","(120,168]","[3e+03,4.54e+04]","[660,670]"
155768,"no","C","Risk1","no","[0,12]","(579,1.41e+03]","(734,850]","(1.76e+04,3.5e+04]","(120,168]","(9e+04,7.5e+06]","(705,845]"
